emp	ALKBH8	2017	missense	[2,2,1,5,4,19]
kin	ALKBH8	2017	missense	[8,4,1]
emp	ALMS1	2319	synonymous	[9,39,14,6,2,2,3,34]
kin	ALMS1	2319	synonymous	[2,2,31,31,1]
emp	ALMS1	2319	missense	[11,17,6,6,1,3,7,4]
kin	ALMS1	2319	missense	[12,11,9,2,5,4,1,1,3]
emp	ALOX5	1885	synonymous	[17,31,1,1,6,9,1,7,2,15]
kin	ALOX5	1885	synonymous	[38,1,2,40]
emp	ALOX5	1885	missense	[]
kin	ALOX5	1885	missense	[47]
emp	ALOX5AP	481	synonymous	[26,1]
kin	ALOX5AP	481	synonymous	[10]
emp	ALOX5AP	481	missense	[]
kin	ALOX5AP	481	missense	[1]
emp	ALPK1	3632	synonymous	[4,19,6,28,1,12,1,29,2,1,13,3,4,1,10,21,1,3]
kin	ALPK1	3632	synonymous	[1,35,1,1,6,3,10,2,32]
emp	ALPK1	3632	missense	[2,1,3,3,4,1,1,1,8,1,2,6,1,2,4,2,1,6,1,3,1,1,14,3,1,17,1,2,1,1,27,2,10,1,1]
kin	ALPK1	3632	missense	[1,1,1,11,1,1,8,1,1,1,2,11,2,2,3,1,1,1,1]
emp	ALPK2	5426	synonymous	[8,1,1,39,1,5]
kin	ALPK2	5426	synonymous	[4,2,5,5,5,1,1,2]
emp	ALPK2	5426	missense	[20,2,8,3,2,1,2,6,1]
kin	ALPK2	5426	missense	[1,3,4,1,6,1,3,2,3,1,3,1]
emp	ALPK3	4493	synonymous	[9,2,7,3,6,3,5,5,2,3,1,1,2,1]
kin	ALPK3	4493	synonymous	[1,3,3,1,6,3,1]
emp	ALPK3	4493	missense	[1,1,1,2,7,6,14,1,1,2]
kin	ALPK3	4493	missense	[2,1,1,1,1,2,2,11,1,3,1,1,1]
emp	ALPL	1105	synonymous	[1,3,2,1,13]
kin	ALPL	1105	synonymous	[]
emp	ALPL	1105	missense	[4]
kin	ALPL	1105	missense	[]
emp	ALS2	4920	synonymous	[2,1,2,1,23]
kin	ALS2	4920	synonymous	[1,1,1,11,1,5,1,1,10,3,3,2,1]
emp	ALS2	4920	missense	[4,7]
kin	ALS2	4920	missense	[1,1,1,1,2,1]
emp	ALS2CL	2831	synonymous	[1,2,2,1,1,3,8,3,1,8,3,7]
kin	ALS2CL	2831	synonymous	[1,28,12,1,2]
emp	ALS2CL	2831	missense	[1,5,4,4,2,5]
kin	ALS2CL	2831	missense	[1,1,1,2]
emp	ALX1	983	synonymous	[2,3]
kin	ALX1	983	synonymous	[2,1]
emp	ALX1	983	missense	[]
kin	ALX1	983	missense	[1]
emp	ALX3	607	synonymous	[7,1,1,4]
kin	ALX3	607	synonymous	[]
emp	ALX3	607	missense	[1]
kin	ALX3	607	missense	[]
emp	ALX4	705	synonymous	[3,1]
kin	ALX4	705	synonymous	[13,47,3,3]
emp	ALX4	705	missense	[1]
kin	ALX4	705	missense	[14]
emp	AMBP	1028	synonymous	[3,3,7]
kin	AMBP	1028	synonymous	[2,6,9]
emp	AMBP	1028	missense	[4,1,2,2,16,1]
kin	AMBP	1028	missense	[]
emp	AMBRA1	3886	synonymous	[2,4,43,10,9,1]
kin	AMBRA1	3886	synonymous	[1,1,29,47,1,1,2,1,47,3,2]
emp	AMBRA1	3886	missense	[]
kin	AMBRA1	3886	missense	[1,1]
emp	AMD1	791	synonymous	[]
kin	AMD1	791	synonymous	[1]
emp	AMD1	791	missense	[]
kin	AMD1	791	missense	[]
emp	AMDHD1	1302	synonymous	[3,3]
kin	AMDHD1	1302	synonymous	[14,1,1]
emp	AMDHD1	1302	missense	[1,14,4]
kin	AMDHD1	1302	missense	[2,3,1]
emp	AMDHD2	1193	synonymous	[3,5,22,3,1,3,1]
kin	AMDHD2	1193	synonymous	[1,12,25,14]
emp	AMDHD2	1193	missense	[11]
kin	AMDHD2	1193	missense	[1]
emp	AMELX	521	synonymous	[1,6,1]
kin	AMELX	521	synonymous	[1,5,23]
emp	AMELX	521	missense	[5,1,1,1,1,47,47]
kin	AMELX	521	missense	[4,4,1,1,29,8]
emp	AMER1	3365	synonymous	[9,8,8,5,7,35,6,4,4,2,3,6,1,3,1,14,4,2,11,1,1,3,3]
kin	AMER1	3365	synonymous	[1,2,2,11,13,14,9,1,2,2,1,1,17,4,1,29,1,2,1,1,1,1]
emp	AMER1	3365	missense	[1,9,2,1,2,6,1,1,4,1,3,1]
kin	AMER1	3365	missense	[3,4,6,1,1,10,7,1,1,4,10,4,1,3,1,2,2,4,4,5,2,1]
emp	AMER2	1803	synonymous	[19,43,1,1]
kin	AMER2	1803	synonymous	[1,17,1,6]
emp	AMER2	1803	missense	[1,2,1,1,1,1]
kin	AMER2	1803	missense	[9,1,1,1,47,8,1,1]
emp	AMER3	3017	synonymous	[1,2,1,1,6,16]
kin	AMER3	3017	synonymous	[6,1,1,1,1,1,5,2]
emp	AMER3	3017	missense	[10,26,23,25,10,19,9,7]
kin	AMER3	3017	missense	[13,1,4,2,1,2,1]
emp	AMFR	1637	synonymous	[1,14,2,9,3,4,1]
kin	AMFR	1637	synonymous	[29,17]
emp	AMFR	1637	missense	[1,2]
kin	AMFR	1637	missense	[1]
emp	AMH	2008	synonymous	[3,1,1,8,7,2,1,3,9,6,1,11]
kin	AMH	2008	synonymous	[3,4,1,3,7,8,1,8,1]
emp	AMH	2008	missense	[1,1,3,9,1,3,2,9,1,1,2,1]
kin	AMH	2008	missense	[6,1,1,3,8,1,1,1,1,6]
emp	AMIGO2	1565	synonymous	[1,3,3,1,1]
kin	AMIGO2	1565	synonymous	[14,2,1,13,22]
emp	AMIGO2	1565	missense	[4,3,2,3]
kin	AMIGO2	1565	missense	[1,23,22,32]
emp	AMMECR1	694	synonymous	[2]
kin	AMMECR1	694	synonymous	[1]
emp	AMMECR1	694	missense	[1]
kin	AMMECR1	694	missense	[1]
emp	AMMECR1L	927	synonymous	[1]
kin	AMMECR1L	927	synonymous	[1,1]
emp	AMMECR1L	927	missense	[]
kin	AMMECR1L	927	missense	[1]
emp	AMN	1425	synonymous	[2]
kin	AMN	1425	synonymous	[]
emp	AMN	1425	missense	[2]
kin	AMN	1425	missense	[1]
emp	AMN1	1111	synonymous	[3,20,3,2,12]
kin	AMN1	1111	synonymous	[]
emp	AMN1	1111	missense	[2,3]
kin	AMN1	1111	missense	[1,1,8]
emp	AMOT	2722	synonymous	[1,1,1,24,1]
kin	AMOT	2722	synonymous	[1,1,3,8]
emp	AMOT	2722	missense	[6,3,1,2,1]
kin	AMOT	2722	missense	[3,2]
emp	AMOTL1	2548	synonymous	[2,1,6,5,8,1,2,1,2,9,7,1,4,2,1,8,2,11,19]
kin	AMOTL1	2548	synonymous	[2,1,3,11,3,4,3,2,1,1,1]
emp	AMOTL1	2548	missense	[1,1,1,1,1]
kin	AMOTL1	2548	missense	[2,1,1]
emp	AMOTL2	2261	synonymous	[6,4,6,1]
kin	AMOTL2	2261	synonymous	[1,3]
emp	AMOTL2	2261	missense	[1]
kin	AMOTL2	2261	missense	[33,1,2,2]
emp	AMPD1	2216	synonymous	[]
kin	AMPD1	2216	synonymous	[2,1]
emp	AMPD1	2216	missense	[36]
kin	AMPD1	2216	missense	[1,3,40]
emp	AMPD2	1821	synonymous	[1,12,1,2,1,3,1,3]
kin	AMPD2	1821	synonymous	[1,1]
emp	AMPD2	1821	missense	[2]
kin	AMPD2	1821	missense	[]
emp	AMPD3	2332	synonymous	[3,1,4,41]
kin	AMPD3	2332	synonymous	[2,5,2,1,1,1,2,18]
emp	AMPD3	2332	missense	[]
kin	AMPD3	2332	missense	[1]
emp	AMPH	1847	synonymous	[6,1,2,1,1,6]
kin	AMPH	1847	synonymous	[28,5]
emp	AMPH	1847	missense	[2,1]
kin	AMPH	1847	missense	[45,1,2,1,2,6,1,21,1]
emp	AMT	899	synonymous	[1,1]
kin	AMT	899	synonymous	[1,26,1]
emp	AMT	899	missense	[]
kin	AMT	899	missense	[1,3,4]
emp	AMZ1	1506	synonymous	[2,1,3,2,1,1,1,2,3,4,4]
kin	AMZ1	1506	synonymous	[5,1,2,1,22,3,17]
emp	AMZ1	1506	missense	[1,8]
kin	AMZ1	1506	missense	[1,2]
emp	ANAPC1	5719	synonymous	[3,10,29,2,4,1,4,16,1,2,8,6,7,2,3,4,5,1,5,10,6,2,9]
kin	ANAPC1	5719	synonymous	[3,1,7,4,46,1,1,3,1,2,1,1]
emp	ANAPC1	5719	missense	[2,8,3,1]
kin	ANAPC1	5719	missense	[1,1,1,1,1]
emp	ANAPC10	609	synonymous	[10,29]
kin	ANAPC10	609	synonymous	[3]
emp	ANAPC10	609	missense	[]
kin	ANAPC10	609	missense	[4]
emp	ANAPC13	223	synonymous	[]
kin	ANAPC13	223	synonymous	[]
emp	ANAPC13	223	missense	[]
kin	ANAPC13	223	missense	[]
emp	ANAPC16	330	synonymous	[]
kin	ANAPC16	330	synonymous	[1,1,1]
emp	ANAPC16	330	missense	[]
kin	ANAPC16	330	missense	[2]
emp	ANAPC2	2495	synonymous	[12,2,1,1,3,1,2,2,1,1,1,4,3,2]
kin	ANAPC2	2495	synonymous	[7,14,1,4,8,1,4,1,1,1,1,1,1]
emp	ANAPC2	2495	missense	[1,1,3,1,3,4]
kin	ANAPC2	2495	missense	[2,1]
emp	ANAPC4	2333	synonymous	[1,8]
kin	ANAPC4	2333	synonymous	[3,1,1,2,2,1]
emp	ANAPC4	2333	missense	[2,43]
kin	ANAPC4	2333	missense	[1,1,1,1,1,4]
emp	ANAPC5	2254	synonymous	[3,5,2,2,2,6,17,2]
kin	ANAPC5	2254	synonymous	[3,1,15,2,1,11,6,1]
emp	ANAPC5	2254	missense	[5]
kin	ANAPC5	2254	missense	[1,1,1,2]
emp	ANAPC7	1738	synonymous	[1,1,5,4,1,12,1,5,1]
kin	ANAPC7	1738	synonymous	[3,13,7]
emp	ANAPC7	1738	missense	[1]
kin	ANAPC7	1738	missense	[]
emp	ANGEL1	2057	synonymous	[29,2,2,1]
kin	ANGEL1	2057	synonymous	[1,9,1,10]
emp	ANGEL1	2057	missense	[2,1,7,15]
kin	ANGEL1	2057	missense	[3,1,1,2,2,3]
emp	ANGEL2	1672	synonymous	[20,19,20]
kin	ANGEL2	1672	synonymous	[7,1]
emp	ANGEL2	1672	missense	[7,1,1,2]
kin	ANGEL2	1672	missense	[1,2,20,5,1]
emp	ANGPT1	1522	synonymous	[8,6,5]
kin	ANGPT1	1522	synonymous	[19]
emp	ANGPT1	1522	missense	[1,1,2]
kin	ANGPT1	1522	missense	[]
emp	ANGPT2	1479	synonymous	[1]
kin	ANGPT2	1479	synonymous	[]
emp	ANGPT2	1479	missense	[3]
kin	ANGPT2	1479	missense	[1,1]
emp	ANGPT4	989	synonymous	[3,6,3,15,8,4,2]
kin	ANGPT4	989	synonymous	[1,3,27,2]
emp	ANGPT4	989	missense	[12,4,12,2,1]
kin	ANGPT4	989	missense	[1]
emp	ANGPTL1	1475	synonymous	[3,17]
kin	ANGPTL1	1475	synonymous	[14]
emp	ANGPTL1	1475	missense	[1,2]
kin	ANGPTL1	1475	missense	[]
emp	ANGPTL2	1469	synonymous	[]
kin	ANGPTL2	1469	synonymous	[6]
emp	ANGPTL2	1469	missense	[]
kin	ANGPTL2	1469	missense	[]
emp	ANGPTL3	1502	synonymous	[4,4,4,3,4,3]
kin	ANGPTL3	1502	synonymous	[47,3]
emp	ANGPTL3	1502	missense	[1]
kin	ANGPTL3	1502	missense	[1,4]
emp	ANGPTL4	900	synonymous	[2,5,1,2]
kin	ANGPTL4	900	synonymous	[4]
emp	ANGPTL4	900	missense	[3]
kin	ANGPTL4	900	missense	[]
emp	ANGPTL5	1165	synonymous	[3]
kin	ANGPTL5	1165	synonymous	[]
emp	ANGPTL5	1165	missense	[2,1]
kin	ANGPTL5	1165	missense	[1,1,2]
emp	ANGPTL7	1039	synonymous	[1,4,4,1]
kin	ANGPTL7	1039	synonymous	[1,13]
emp	ANGPTL7	1039	missense	[5]
kin	ANGPTL7	1039	missense	[1]
emp	ANHX	1269	synonymous	[1,28,6,5,2,1]
kin	ANHX	1269	synonymous	[1,23,1]
emp	ANHX	1269	missense	[1,21,12,4,1,1,1,2]
kin	ANHX	1269	missense	[2,7,5,2,1]
emp	ANK1	6003	synonymous	[1,1,1,1,2,1,2,1,1,1,3]
kin	ANK1	6003	synonymous	[1,1,2,1,1,3,1,20,31,1,2,2,46,2,2,8,46,1,5,7,1]
emp	ANK1	6003	missense	[1,1,1,2,5,7,3,8,1]
kin	ANK1	6003	missense	[40,6,16,1,1]
emp	ANK2	5874	synonymous	[1,5,1,1,1,8,1,5,1,2,1,1,4,2]
kin	ANK2	5874	synonymous	[3,1,1,4,1,1,41,1,2,3,20,3,2,2,2,2,3]
emp	ANK2	5874	missense	[1,1,1,2,2,2,1]
kin	ANK2	5874	missense	[2,4,4,6,8,1,1,2,2]
emp	ANK3	13133	synonymous	[2,43,3,3,20,2,1,5,1,4,11,1,18,6,1,10,2,1,8,7,2]
kin	ANK3	13133	synonymous	[3,1,1,6,2,1,1,10,4,5,3,1,1,1,1,9,1,1,46,3,1,1,1,1,2,6,6,1,1,10,6,2]
emp	ANK3	13133	missense	[3,9,1,2,1,1,2,2,2,1,1]
kin	ANK3	13133	missense	[1,1,1,1,10,1,1,1,9,1,1,1,1,16,3,1,1,1]
emp	ANKDD1A	1485	synonymous	[1,24,2,1,5,2,3,1,14]
kin	ANKDD1A	1485	synonymous	[4,1,15,1,1,2]
emp	ANKDD1A	1485	missense	[7,1]
kin	ANKDD1A	1485	missense	[1,1,1,38,12,3,1,1,1,1]
emp	ANKEF1	2313	synonymous	[2,16,14,4,3,7,2,2,9,1,1]
kin	ANKEF1	2313	synonymous	[1,7,2,2,4,5,1,25]
emp	ANKEF1	2313	missense	[5,3,3,1,4,1,1,1,1,12,2,1,8,14,1,1,1,1,1,31,1]
kin	ANKEF1	2313	missense	[1,1,1,1,1]
emp	ANKFN1	3223	synonymous	[3,7,6,9]
kin	ANKFN1	3223	synonymous	[1,39,2,1]
emp	ANKFN1	3223	missense	[1,41,1,1,1,12,33]
kin	ANKFN1	3223	missense	[1,1,1,1,1]
emp	ANKFY1	3767	synonymous	[1,1,1,1,32,14,5,7,1,5,11,4,2,2]
kin	ANKFY1	3767	synonymous	[8,1,1,2,1,1,43,1,11,1]
emp	ANKFY1	3767	missense	[3,3,1,1,1,1]
kin	ANKFY1	3767	missense	[9,11,1,1]
emp	ANKH	1578	synonymous	[1,2,4,5]
kin	ANKH	1578	synonymous	[3,1,1]
emp	ANKH	1578	missense	[3,5]
kin	ANKH	1578	missense	[1,1,2]
emp	ANKHD1	7308	synonymous	[1,1,1,1,2,1,2,4,2,1,3,1]
kin	ANKHD1	7308	synonymous	[9,3,3,7,1,1,1,3]
emp	ANKHD1	7308	missense	[]
kin	ANKHD1	7308	missense	[]
emp	ANKIB1	3266	synonymous	[44,1,1,1,12,38,1,2,2]
kin	ANKIB1	3266	synonymous	[1,4,3,4,2,1,1]
emp	ANKIB1	3266	missense	[44,1,1]
kin	ANKIB1	3266	missense	[2,1,7,1,1]
emp	ANKK1	2129	synonymous	[1,5,2,10,1,3,1,28]
kin	ANKK1	2129	synonymous	[6,1,2,2,1,2,3,6,2,1,2,3,3,1,10,3,7,28,6,7]
emp	ANKK1	2129	missense	[1,4,6,1,10,22,5,5,1,4,10,1,6,1,5,1,1,6,5,3,1,9,2,28]
kin	ANKK1	2129	missense	[30,1,12,2,2,2,2,6,1,1,2,3,3,3,1,1,1,1,1,1,34,1,11,1,1,10,1,1,2,1,3,7]
emp	ANKLE2	2813	synonymous	[14,4]
kin	ANKLE2	2813	synonymous	[9]
emp	ANKLE2	2813	missense	[1,3,1,7,2,6,13,2]
kin	ANKLE2	2813	missense	[1,2,6,13,1,4,14,23,5,6]
emp	ANKMY1	2543	synonymous	[6,14,38,2,3,7,4]
kin	ANKMY1	2543	synonymous	[]
emp	ANKMY1	2543	missense	[1,2,4,1,1]
kin	ANKMY1	2543	missense	[2]
emp	ANKMY2	1340	synonymous	[45,4,18,8,14]
kin	ANKMY2	1340	synonymous	[3]
emp	ANKMY2	1340	missense	[1]
kin	ANKMY2	1340	missense	[2,11,2,1,1]
emp	ANKRD1	951	synonymous	[5,2]
kin	ANKRD1	951	synonymous	[3,1,2]
emp	ANKRD1	951	missense	[4,19,2,2]
kin	ANKRD1	951	missense	[1,8,1]
emp	ANKRD10	1051	synonymous	[43]
kin	ANKRD10	1051	synonymous	[3,1]
emp	ANKRD10	1051	missense	[1,1,2,3]
kin	ANKRD10	1051	missense	[1]
emp	ANKRD11	8194	synonymous	[2,1,2,3,7,1,3,3,7,6,4,8,2,18,19,2,9,9,3,7,3,7,6,5,6,1,8,2,4,18,1,1,7,1,6,1,2,34,5,1,2,1,1,20,3,2]
kin	ANKRD11	8194	synonymous	[1,1,1,1,5,2,3,10,1,41,1,1,1,34,41,1,8,10,16,1,1,2,2,2]
emp	ANKRD11	8194	missense	[5,3,1,1,2,1,1,2]
kin	ANKRD11	8194	missense	[2,2,1,1,11,1,2,8,13,1]
emp	ANKRD12	6070	synonymous	[2,1,1,2,4,6,3,1,4]
kin	ANKRD12	6070	synonymous	[6,1,1,1,1,1,1,1,1,5]
emp	ANKRD12	6070	missense	[1,2,2,1,39,1,8,1,1,2]
kin	ANKRD12	6070	missense	[1,47,47,3,1,1,1,2,1,1]
emp	ANKRD13A	1761	synonymous	[1,2,3,7,4]
kin	ANKRD13A	1761	synonymous	[1,1,1,5,9,36,6,1,4]
emp	ANKRD13A	1761	missense	[2,4,1]
kin	ANKRD13A	1761	missense	[1,1]
emp	ANKRD13B	1267	synonymous	[12,1,5,5,1,1,1,9,5]
kin	ANKRD13B	1267	synonymous	[16,1,1,40]
emp	ANKRD13B	1267	missense	[1]
kin	ANKRD13B	1267	missense	[]
emp	ANKRD13C	1158	synonymous	[]
kin	ANKRD13C	1158	synonymous	[1,1]
emp	ANKRD13C	1158	missense	[]
kin	ANKRD13C	1158	missense	[]
emp	ANKRD16	1143	synonymous	[2,1,2,1,2,43,2]
kin	ANKRD16	1143	synonymous	[2,4,4,38,1,10]
emp	ANKRD16	1143	missense	[13,1,3,1,1,1,2,1,5,40,1,13,19]
kin	ANKRD16	1143	missense	[12,1,1,3,1,2]
emp	ANKRD17	7356	synonymous	[2,2,1,2,1,2,8,8,3,1,1,1,23,5,1,2,2,1,1,3,15,1]
kin	ANKRD17	7356	synonymous	[2,2,1,5,1,2,3,5,22,3,2,1,1,16,4,18,5,1,1,1,8,2]
emp	ANKRD17	7356	missense	[1,13,1,18,4,38,1,2]
kin	ANKRD17	7356	missense	[1,3,2,1,1,1,1]
emp	ANKRD2	841	synonymous	[2,2,3,2,2,2,10]
kin	ANKRD2	841	synonymous	[13]
emp	ANKRD2	841	missense	[1]
kin	ANKRD2	841	missense	[1,1]
emp	ANKRD22	570	synonymous	[4]
kin	ANKRD22	570	synonymous	[]
emp	ANKRD22	570	missense	[1,2]
kin	ANKRD22	570	missense	[]
emp	ANKRD24	1978	synonymous	[2,3,8,1,7,2,4,1,3,2,8,4,1,3]
kin	ANKRD24	1978	synonymous	[1,3,4,32,18,47,1,3,3,30]
emp	ANKRD24	1978	missense	[1,3,1,1,2,2,2,2,3,2,1,3,5]
kin	ANKRD24	1978	missense	[1,1,2,1,1]
emp	ANKRD26	7911	synonymous	[3,1,4,17,2,16,42,2,6,26,9,14,1,1,8,6,14,1,4,3,4,1]
kin	ANKRD26	7911	synonymous	[4,6,4,1,3,1,1,1,3,2,3,14,2,1,1,1,2,5,2]
emp	ANKRD26	7911	missense	[1,4,3,1,4,5,3,5,1,2,2,1,4,6,23,1,2,3,5,1,17,7,17,2,17,14,2,1,1,32,1,2,3,1]
kin	ANKRD26	7911	missense	[7,2,1,6,1,2,2,1,1,1,44,1,3,1,3,3,1,1,2,1,1,1,1,1]
emp	ANKRD27	2584	synonymous	[1,8,29,5,2]
kin	ANKRD27	2584	synonymous	[1,1,1,2,1]
emp	ANKRD27	2584	missense	[4,3,1,1]
kin	ANKRD27	2584	missense	[1,1,1]
emp	ANKRD28	3224	synonymous	[6,6,10,11,1,2,8,3]
kin	ANKRD28	3224	synonymous	[3,35,2]
emp	ANKRD28	3224	missense	[]
kin	ANKRD28	3224	missense	[1]
emp	ANKRD29	988	synonymous	[2,2,1]
kin	ANKRD29	988	synonymous	[1,2,4,1,7]
emp	ANKRD29	988	missense	[1,25,11]
kin	ANKRD29	988	missense	[3,3,1,3]
emp	ANKRD33	1029	synonymous	[2,22,6,1,1,5,5]
kin	ANKRD33	1029	synonymous	[14,2,6,2]
emp	ANKRD33	1029	missense	[1,1,6,5,6,16,1,4,2,9]
kin	ANKRD33	1029	missense	[2,13,22,3,1]
emp	ANKRD33B	1423	synonymous	[1,2,13]
kin	ANKRD33B	1423	synonymous	[1,12,38,2,1,1]
emp	ANKRD33B	1423	missense	[]
kin	ANKRD33B	1423	missense	[1,3,3]
emp	ANKRD34A	735	synonymous	[1,44,10]
kin	ANKRD34A	735	synonymous	[]
emp	ANKRD34A	735	missense	[]
kin	ANKRD34A	735	missense	[]
emp	ANKRD34C	1595	synonymous	[2,1,2]
kin	ANKRD34C	1595	synonymous	[]
emp	ANKRD34C	1595	missense	[5,7]
kin	ANKRD34C	1595	missense	[37,20,5]
emp	ANKRD37	534	synonymous	[2]
kin	ANKRD37	534	synonymous	[1]
emp	ANKRD37	534	missense	[]
kin	ANKRD37	534	missense	[]
emp	ANKRD42	1512	synonymous	[1,1,2,1,1]
kin	ANKRD42	1512	synonymous	[1,2]
emp	ANKRD42	1512	missense	[3,1,4,2,1,2,1]
kin	ANKRD42	1512	missense	[1,2]
emp	ANKRD44	3081	synonymous	[1,1,19,4,2]
kin	ANKRD44	3081	synonymous	[5,5,25,23]
emp	ANKRD44	3081	missense	[4,1]
kin	ANKRD44	3081	missense	[1,1]
emp	ANKRD46	684	synonymous	[1,17]
kin	ANKRD46	684	synonymous	[1]
emp	ANKRD46	684	missense	[]
kin	ANKRD46	684	missense	[]
emp	ANKRD49	715	synonymous	[1,11,3,46]
kin	ANKRD49	715	synonymous	[1,21,2]
emp	ANKRD49	715	missense	[19,1]
kin	ANKRD49	715	missense	[2]
emp	ANKRD50	4251	synonymous	[4,7,6,1,2,5,5,4,5,2,3,3]
kin	ANKRD50	4251	synonymous	[1,1,35,35,1,1,1,3,1,1,1,33]
emp	ANKRD50	4251	missense	[1,2,1,1,3]
kin	ANKRD50	4251	missense	[2,1,2,6,1,1]
emp	ANKRD52	2737	synonymous	[4,1,1,5,3,11,1,3]
kin	ANKRD52	2737	synonymous	[4,11,2]
emp	ANKRD52	2737	missense	[1]
kin	ANKRD52	2737	missense	[]
emp	ANKRD54	613	synonymous	[21,4,20,7]
kin	ANKRD54	613	synonymous	[1,4,5,3,1]
emp	ANKRD54	613	missense	[]
kin	ANKRD54	613	missense	[]
emp	ANKRD6	2166	synonymous	[1,1,2,5,2,9]
kin	ANKRD6	2166	synonymous	[1,2]
emp	ANKRD6	2166	missense	[1,2,1,1,7,1]
kin	ANKRD6	2166	missense	[33,1,1,1,1]
emp	ANKRD60	752	synonymous	[1,3,1,1]
kin	ANKRD60	752	synonymous	[2,1]
emp	ANKRD60	752	missense	[2,6,1,1,2,3]
kin	ANKRD60	752	missense	[1,1,2,1,1,1]
emp	ANKRD66	546	synonymous	[3,1,1,1,10,3]
kin	ANKRD66	546	synonymous	[3,17]
emp	ANKRD66	546	missense	[1,1,4]
kin	ANKRD66	546	missense	[2,1]
emp	ANKRD7	721	synonymous	[1,1]
kin	ANKRD7	721	synonymous	[26]
emp	ANKRD7	721	missense	[1,1,19,2,2,1,3]
kin	ANKRD7	721	missense	[1,22,3]
emp	ANKRD9	755	synonymous	[1,3,5,5,1,1,12]
kin	ANKRD9	755	synonymous	[2,2]
emp	ANKRD9	755	missense	[1,12,23,1]
kin	ANKRD9	755	missense	[14,1,2]
emp	ANKS1A	2851	synonymous	[41,5,2,1,11,3,1,1,2,5,2,1]
kin	ANKS1A	2851	synonymous	[6,1,1,1,1,47,1,3,1]
emp	ANKS1A	2851	missense	[3,2,1]
kin	ANKS1A	2851	missense	[1,1,1,1]
emp	ANKS1B	3921	synonymous	[9,1,11,1,1,13,11]
kin	ANKS1B	3921	synonymous	[16,1]
emp	ANKS1B	3921	missense	[2,15]
kin	ANKS1B	3921	missense	[2,3,1]
emp	ANKS3	1986	synonymous	[3,2,4,2,2,6,1,2]
kin	ANKS3	1986	synonymous	[1,2,1,4,2]
emp	ANKS3	1986	missense	[1,1,1,2,10,2]
kin	ANKS3	1986	missense	[1,8]
emp	ANKS4B	1237	synonymous	[11,2,21]
kin	ANKS4B	1237	synonymous	[3,27,34]
emp	ANKS4B	1237	missense	[1,1]
kin	ANKS4B	1237	missense	[7,1,1,1]
emp	ANKS6	2434	synonymous	[1,35,35,2,4,41,41,4,2,7,6]
kin	ANKS6	2434	synonymous	[1,7,12,3,3,1,6]
emp	ANKS6	2434	missense	[9,1,7]
kin	ANKS6	2434	missense	[10]
emp	ANKZF1	2129	synonymous	[5,7,6]
kin	ANKZF1	2129	synonymous	[2,1,2,46,4]
emp	ANKZF1	2129	missense	[2,4,1,16,1,1]
kin	ANKZF1	2129	missense	[1,2,7,3,2]
emp	ANLN	3276	synonymous	[1,1,2,1,1,1,5,4]
kin	ANLN	3276	synonymous	[2,1,1,4,5,2,4]
emp	ANLN	3276	missense	[1,1,17,8,2,4,5,9]
kin	ANLN	3276	missense	[1,2,1,1,1]
emp	ANO1	2835	synonymous	[6,1,1,2,1,1,6]
kin	ANO1	2835	synonymous	[12,10,1,12,1,3,1,1]
emp	ANO1	2835	missense	[1,1,1]
kin	ANO1	2835	missense	[2,1,2]
emp	ANO10	1923	synonymous	[3,4,1,1,10,4,3]
kin	ANO10	1923	synonymous	[2,3,1,2]
emp	ANO10	1923	missense	[1,1,2]
kin	ANO10	1923	missense	[]
emp	ANO2	3035	synonymous	[1,2,6,2,4,3,1,11]
kin	ANO2	3035	synonymous	[2,16,9,1,2,19,5,1]
emp	ANO2	3035	missense	[3,1]
kin	ANO2	3035	missense	[3,1,4,6,1,11]
emp	ANO3	3069	synonymous	[4,42,6,2,6,12,13]
kin	ANO3	3069	synonymous	[36,3,3,3,1,3]
emp	ANO3	3069	missense	[2,1,29,1,1]
kin	ANO3	3069	missense	[3,1,1]
emp	ANO4	2753	synonymous	[5,1,1,1]
kin	ANO4	2753	synonymous	[1,2,1]
emp	ANO4	2753	missense	[]
kin	ANO4	2753	missense	[]
emp	ANO5	2827	synonymous	[22,2,11,29,4,5,1,5,1,1]
kin	ANO5	2827	synonymous	[1,1,10,1]
emp	ANO5	2827	missense	[4,2,2]
kin	ANO5	2827	missense	[2,3]
emp	ANO7	2635	synonymous	[19,1]
kin	ANO7	2635	synonymous	[1]
emp	ANO7	2635	missense	[2,1,1,1,1,1,5]
kin	ANO7	2635	missense	[1,1,1,2]
emp	ANO8	2772	synonymous	[16,2,11,5,5,1,3,3,3,1,6,2,4,2,4,8,2,2,4,5]
kin	ANO8	2772	synonymous	[41,3,3,2,3]
emp	ANO8	2772	missense	[1,6,1,2]
kin	ANO8	2772	missense	[1,4]
emp	ANO9	2481	synonymous	[1,31,8,2,7,4,5,3,1]
kin	ANO9	2481	synonymous	[29,6,19,1,1,29,1,11,1,1]
emp	ANO9	2481	missense	[10,1]
kin	ANO9	2481	missense	[10,1,16,1,1]
emp	ANOS1	1936	synonymous	[2,8,5,4,2,21,4,4]
kin	ANOS1	1936	synonymous	[1,2,23,1,1]
emp	ANOS1	1936	missense	[2,1,1,10,2,9,1]
kin	ANOS1	1936	missense	[5,1,1,1]
emp	ANP32A	748	synonymous	[]
